impact, परिणाम, the result, निकाल, result, परिणाम, 
statement, विधान, legislation, कायदे, laws, कायदे, 
charge, शुल्क, fee, फी, fee, 
direction, दिशा, direction, 
weapon, शस्त्र, weapon, 
employee, कर्मचारी, employees, कर्मचारी, 
peace, शांतता, silence, शांतता, 
base, बेस, base, 
pain, वेदना, pain, 
play, खेळणे, play, 
measure, मापन करा, measure, 
interview, मुलाखत, interview, 
chair, खुर्ची, chair, 
fish, मासा, fish, 
camera, कॅमेरा, camera, 
structure, रचना, composition, रचना, 
politics, राजकारण, politics, 
bit, बिट, bit, 
weight, वजन, weight, 
candidate, उमेदवार, candidates, उमेदवार, 
production, उत्पादन, production, 
trip, ट्रिप, trip, 
evening, संध्याकाळी, in the evening, संध्याकाळी, 
conference, परिषद, council, कौन्सिल, council, 
unit, युनिट, unit, 
style, शैली, style, 
adult, प्रौढ, mature, प्रौढ, 
range, श्रेणी, category, वर्ग, square, चौरस, square, 
past, भूतकाळ, past, 
edge, धार, edge, 
writer, लेखक, author, लेखक, 
trouble, त्रास, troubles, ट्रबल्स, troubles, 
challenge, आव्हान, challenge, 
fear, भीती, fear, 
shoulder, खांदा, shoulder, 
institution, संस्था, organization, संघटना, organization, 
sea, समुद्र, sea, 
dream, स्वप्न, dream, 
bar, बार, times, टाइम्स, times, 
property, मालमत्ता, assets, मालमत्ता, 
stuff, सामान, accessories, अॅक्सेसरीज, accessories, 
detail, तपशील, details, तपशील, 
method, पद्धत, method, 
magazine, मासिक, monthly, मासिक, 
hotel, हॉटेल, hotel, 
soldier, सैनिक, soldier, 
cause, कारण, reason, कारण, 
bag, पिशवी, bag, 
heat, उष्णता, heat, 
fall, पडणे, fall, 
marriage, विवाह, marriage, 
surface, पृष्ठभाग, surface, 
purpose, उद्देश, purpose, 
pattern, नमुना, sample, नमुना, 
skin, त्वचा, skin, 
agent, एजंट, agent, 
owner, मालक, the owner, मालक, 
machine, मशीन, machine, 
gas, गॅस, gas, 
generation, पिढी, generation, 
cancer, कर्करोग, cancer, 
item, आयटम, item, 
reality, प्रत्यक्षात, actually, प्रत्यक्षात, 
coach, प्रशिक्षक, trainer, ट्रेनर, trainer, 
mrs, सौ, hundred, सौ, 
yard, आवारातील, the yard, आवारातील, 
violence, हिंसा, violence, 
investment, गुंतवणूक, investing, गुंतवणूक, 
discussion, चर्चा, discussion, 
finger, बोट, the boat, होडी, the boat, 
garden, बाग, garden, 
collection, संकलन, compilation, संकलन, 
task, कार्य, work, काम, work, 
partner, भागीदार, partner, 
kitchen, स्वयंपाकघर, kitchen, 
consumer, उपभोक्ता, consumer, 
shot, शॉट, shot, 
budget, बजेट, budget, 
painting, चित्रकला, painting, 
scientist, शास्त्रज्ञ, scientist, 
agreement, करार, agreement, 
capital, भांडवल, capital, 
mouth, तोंड, mouth, 
victim, बळी, victim, 
newspaper, वृत्तपत्र, newspaper, 
threat, धमकी, threat, 
responsibility, जबाबदारी, responsibility, 
attorney, वकील, lawyer, वकील, 
score, धावसंख्या, score, 
account, खाते, accounts, खाती, accounts, 
break, ब्रेक, break, 
audience, प्रेक्षक, audience, 
dinner, डिनर, dinner, 
vote, मत द्या, vote, 
debate, वादविवाद, debate, 
citizen, नागरिक, citizens, नागरिक, 
majority, बहुसंख्य, the majority, बहुसंख्य, 
wind, वारा, wind, 
mission, मिशन, mission, 
customer, ग्राहक, customers, ग्राहक, 
speech, भाषण, speech, 
option, पर्याय, options, पर्याय, 
participant, सहभागी, participants, सहभागी, 
forest, वन, forest, 
video, व्हिडिओ, video, 
senate, सीनेट, senate, 
reform, सुधारणा, improvements, सुधारणा, 
access, प्रवेश, admission, प्रवेश, 
restaurant, उपहारगृह, restaurant, 
judge, न्यायाधीश, judge, 
relation, संबंध, relationship, नाते, relationships, संबंध, 
bird, पक्षी, birds, पक्षी, 
opinion, मत, vote, मत द्या, vote, 
credit, क्रेडिट, credit, 
corner, कोपरा, corner, 
version, आवृत्ती, version, 
safety, सुरक्षितता, security, सुरक्षा, security, 
neighborhood, शेजार, neighbor, नेहेबर, neighbor, 
act, कृती करा, make action, कृती करा, 
troop , टोळी (पीएल), gang , gang , 
income, उत्पन्न, generated, व्युत्पन्न, derived, व्युत्पन्न केले, generated, 
species, प्रजाती, species, 
track, ट्रॅक, track, 
hope, आशा, hope, 
sky, आकाश, sky, 
freedom, स्वातंत्र्य, freedom, 
plane, विमान, plane, 
object, ऑब्जेक्ट, object, 
attitude, वृत्ती, attitude, 
labor, श्रम, labor, 
concept, संकल्पना, concept, 
client, क्लायंट, client, 
conversation, संभाषण, conversation, 
variety, विविधता, diversity, विविधता, 
turn, वळण, turnover, उलाढाल, turnover, 
investigation, तपास, investigate, चौकशी, inquiry, चौकशी, 
researcher, संशोधक, modifier, सुधारक, correctional, सुधारात्मक, corrective, सुधारात्मक, 
press, दाबा, press, 
conflict, संघर्ष, conflict, 
spirit, आत्मा, soul, आत्मा, 
argument, युक्तिवाद, argument, 
camp, शिबिर, camp, 
brain, मेंदू, brain, 
feature, वैशिष्ट्य, feature, 
afternoon, दुपारी, in the afternoon, दुपारी, 
weekend, शनिवार व रविवार, saturday and sunday, शनिवार आणि रविवार, saturday and sunday, 
possibility, शक्यता, chances, शक्यता, 
insurance, विमा, insurance, 
department, विभाग, department, 
battle, लढाई, battle, 
beginning, सुरवात, start, प्रारंभ करा, get started, सुरु करूया, let's start, आपण सुरु करू, let's start with, च्या सह सुरू द्या, let's start with, 
date, तारीख, date, 
crisis, संकट, crisis, 
fan, पंखा, fan, 
hole, भोक, hole, 
element, घटक, component, घटक, 
vision, दृष्टी, vision, 
status, स्थिती, status, 
ship, जहाज, ship, 
solution, उपाय, remedy, उपाय, 
stone, दगड, stone, 
scale, स्केल, scale, 
university, विद्यापीठ, university, 
driver, चालक, driver, 
attempt, प्रयत्न, try, प्रयत्न, 
park, पार्क, park, 
spot, स्पॉट, spot, 
lack, कमतरता, shortfall, कमी होणे, decrease, कमी करा, minimize, लहान करा, minimize, 
ice, बर्फ, snow, हिमवर्षाव, snowflake, हिमवर्षाव, 
boat, बोट, the boat, होडी, the boat, 
sun, सूर्य, the sun, सुर्य, sun, 
distance, अंतर, the difference, फरक, the difference, 
wood, लाकूड, wood, 
truck, ट्रक, truck, 
return, परत, layer, स्तर, level, स्तर, 
mountain, डोंगर, mountain, 
survey, सर्वेक्षण, survey, 
tradition, परंपरा, tradition, 
winter, हिवाळा, winter, 
village, गाव, the village, गावात, in the village, खेड्यात, in the village, 
sales, विक्री, sales, 
communication, दळणवळण, communication, 
run, धाव, run, 
screen, स्क्रीन, screen, 
resident, निवासी, resident, 
gold, सोने, gold, 
club, क्लब, club, 
farm, शेत, farm, 
increase, वाढ, growth, वाढ, 
middle, मध्यभागी, in center, मध्यभागी, 
presence, उपस्थिती, presence, 
district, जिल्हा, district, 
shape, आकार, size, आकार, 
reader, वाचक, the reader, वाचक, 
ms, एमएस, ms, 
contract, करार, agreement, करार, 
crowd, गर्दी, crowd, 
apartment, अपार्टमेंट, apartment, 
strength, शक्ती, power, पॉवर, power, 
band, बँड, band, 
horse, घोडा, the horse, घोडा, 
target, लक्ष्य, goal, गोल, round, गोल, 
prison, तुरुंगात, prison in, मध्ये तुरुंगात, in prison, तुरुंगात, 
guard, संरक्षक, guardian, पालक, spinach, पालक, 
demand, मागणी, demand, 
reporter, रिपोर्टर, reporter, 
text, मजकूर, text, 
share, सामायिक करा, share, 
tool, साधन, means, म्हणजे, i mean, मी म्हणालो, i said that, मी म्हटलं, i said it, मी ते म्हणाले, i said it, 
vehicle, वाहन, vehicles, वाहने, vehicles, 
flight, उड्डाण, flight, 
facility, सुविधा, feature, वैशिष्ट्य, feature, 
understanding, समजून घेणे, understand, समजून घ्या, understand, 
advantage, फायदा, advantage, 
leadership, नेतृत्व, leadership, 
pound, पाउंड, pounds, पाउंड, 
basis, आधार, base, बेस, base, 
guest, अतिथी, guests, पाहुणे, guests, 
sample, नमुना, sample, 
block, ब्लॉक करा, block, 
protection, संरक्षण, protection, 
while, तर, if so, तर, 
identity, ओळख, identity, 
title, शीर्षक, title, 
lesson, धडा, chapter, अध्याय, chapters, अध्याय, 
faith, विश्वास, believe, विश्वास ठेवा, believe it, विश्वास ठेव, believe it, 
river, नदी, river, 
living, जिवंत, living, 
technique, तंत्र, mechanism, तंत्र, 
path, मार्ग, route, मार्ग, 
ear, कान, ears, कान, 
shop, दुकान, shop, 
folk, लोक, people, लोक, 
principle, तत्त्व, principle, 
border, सीमा, border, 
competition, स्पर्धा, competition, 
claim, दावे, claims, दावे, 
equipment, उपकरणे, equipment, 
critic, समीक्षक, reviewer, पुनरावलोकनकर्ता, reviewer, 
aspect, पैलू, aspect, 
failure, अपयश, failure, 
christmas, ख्रिसमस, christmas, 
comment, टिप्पणी, comment, 
affair, प्रकरण, episode, एपिसोड, episodes, एपिसोड, 
procedure, कार्यपद्धती, methodology, पद्धती, methods, पद्धती, 
chairman, अध्यक्ष, president, अध्यक्ष, 
baseball, बेसबॉल, baseball, 
egg, अंडी, eggs, अंडी, 
belief, विश्वास, believe, विश्वास ठेवा, believe it, विश्वास ठेव, believe it, 
murder, खून, blood, रक्त, blood, 
gift, भेट, visit, भेट, 
religion, धर्म, religion, 
review, पुनरावलोकन करा, review, 
editor, संपादक, editor, 
coffee, कॉफी, coffee, 
document, दस्तऐवज, documents, दस्तऐवज, 
speed, गती, speed, 
influence, प्रभाव, effect, प्रभाव, 
youth, युवक, youth, 
wave, लाट, wave, 
move, पुढे जा, go ahead, पुढे जा, 
quarter, तिमाहीत, quarter, 
background, पार्श्वभूमी, background, 
reaction, प्रतिक्रिया, reaction, 
suit, सूट, suit, 
perspective, दृष्टीकोन, perspective, 
construction, बांधकाम, construction, 
intelligence, बुद्धिमत्ता, wisdom, शहाणपण, wisdom, 
connection, कनेक्शन, connection, 
shoe, बूट, boot, बूट करा, boot up, बूट करा, 
grade, ग्रेड, grade, 
context, संदर्भ, reference, संदर्भ, 
committee, समिती, committee, 
mistake, चूक, omission, वगळणे, exclude, वगळा, skip, वगळा, 
focus, फोकस, focus, 
smile, स्मित, smile, 
location, स्थान, location, 
clothes, कपडे, clothes, 
neighbor, शेजारी, neighbors, शेजारी, 
drive, ड्राइव्ह करा, drive, 
function, कार्य, work, काम, work, 
bone, हाड, bone, 
average, सरासरी, average, 
wine, मद्य, wine, 
voter, मतदाता, voter, 
means, म्हणजे, i mean, मी म्हणालो, i said that, मी म्हटलं, i said it, मी ते म्हणाले, i said it, 
learning, शिकणे, learning, 
bus, बस, just the bus, फक्त बस, just the bus, 
hell, नरक, hell, 
category, श्रेणी, category, 
victory, विजय, victory, 
key, की, of, च्या पैकी, out of, बाहेर, out, बाहेर, 
visit, भेट, visit, 
internet, इंटरनेट, internet, 
medicine, औषध, medicine, 
tour, फेरफटका, tour, 
photo, फोटो, photos, फोटो, 
finding, शोधणे, find out, शोधा, find out, 
classroom, वर्ग, square, चौरस, square, 
contact, संपर्क साधा, contact us, आमच्याशी संपर्क साधा, contact us, 
justice, न्याय, justice, 
pair, जोडी, pair, 
exercise, व्यायाम, exercise, 
knee, गुडघा, knee, 
flower, फूल, flowers, फुले, flowers, 
tape, टेप, tape, 
supply, पुरवठा, supply, 
cut, कट, cut, 
will, होईल, it will happen, हे होईल, this will happen, हे होईल, 
actor, अभिनेता, actor, 
birth, जन्म, born, जन्माला, born, 
search, शोध, search, 
democracy, लोकशाही, democracy, 
circle, मंडळ, circle, 
device, डिव्हाइस, device, 
progress, प्रगती, progress, 
front, समोर, front, 
bottom, तळ, bottom, 
island, बेट, island, 
exchange, विनिमय, exchange, 
studio, स्टुडिओ, studio, 
lady, महिला, women, महिला, 
colleague, सहकारी, cooperative, सहकारी, 
application, अनुप्रयोग, application, 
neck, मान, value, मूल्य, value, 
damage, नुकसान, damage, 
plastic, प्लास्टिक, plastic, 
plate, प्लेट, plate, 
writing, लेखन, writing, 
start, प्रारंभ, start, 
expression, अभिव्यक्ती, expression, 
football, फुटबॉल, football, 
chicken, चिकन, chicken, 
army, सैन्य, military, सैन्य, 
abuse, दुरुपयोग, misuse, गैरवापर, misuse, 
theater, थिएटर, theater, 
map, नकाशा, map, 
session, सत्र, session, 
danger, धोका, risk, धोका, 
literature, साहित्य, literature, 
rain, पाऊस, rain, 
desire, इच्छा, wish, शुभेच्छा, good luck, शुभेच्छा, 
assessment, मूल्यांकन, evaluation, मूल्यमापन, evaluation, 
injury, इजा, injury, 
respect, आदर, respect, 
fuel, इंधन, fuel, 
leaf, पाने, find, शोधणे, find out, शोधा, find out, 
instruction, सूचना, notice, सूचना, 
fight, लढा, fight, 
pool, पूल, pool, 
lead, आघाडी, lead, 
engine, इंजिन, engine, 
salt, मीठ, salt, 
importance, महत्त्व, importance, 
metal, धातू, metal, 
fat, चरबी, fat, 
ticket, तिकीट, ticket, 
software, सॉफ्टवेअर, software, 
lip, ओठ, lips, ओठ, 
reading, वाचन, reading, 
lunch, दुपारचे जेवण, lunch, 
farmer, शेतकरी, the farmer, शेतकरी, 
sugar, साखर, sugar, 
planet, ग्रह, planet, 
enemy, शत्रू, enemy, 
athlete, धावपटू, runners, धावपटू, 
soul, आत्मा, soul, 
panel, पॅनेल, panel, 
meaning, अर्थ, meaning, 
mom, आई, come, ये, this, हे, hey, अहो, hey, 
instrument, साधन, means, म्हणजे, i mean, मी म्हणालो, i said that, मी म्हटलं, i said it, मी ते म्हणाले, i said it, 
weather, हवामान, weather, 
commitment, बांधिलकी, commitment, 
pocket, खिसा, pocket, 
temperature, तपमान, temperature, 
surprise, आश्चर्य, surprise, 
poll, मतदान, voting, मत देणे, vote, मत द्या, vote, 
proposal, प्रस्ताव, proposal, 
consequence, परिणाम, the result, निकाल, result, परिणाम, 
half, अर्धा, half, 
breath, श्वास, breathing, श्वसन, respiration, श्वसन, 
sight, दृष्टी, vision, दृष्टी, 
cover, कव्हर, cover, 
balance, शिल्लक, balance, 
minority, अल्पसंख्यक, minority, 
works, कामे, works, 
teaching, शिक्षण, teaching, 
aid, सहाय्य, assisted, सहाय्य, 
advice, सल्ला, advice, 
photograph, फोटो, photos, फोटो, 
trail, माग, trail, 
novel, कादंबरी, novel, 
code, कोड, code, 
jury, जूरी, jury, 
breast, स्तन, breast, 
human, मानव, human, 
theme, थीम, theme, 
storm, वादळ, storm, 
union, संघ, union, 
desk, डेस्क, desk, 
thanks, धन्यवाद, thank you, धन्यवाद, 
fruit, फळ, fruit, 
conclusion, निष्कर्ष, conclusion, 
shadow, सावली, shadow, 
analyst, विश्लेषक, analyst, 
dance, नृत्य, dance, 
limit, मर्यादा, limit, 
regulation, नियमन, regulation, 
being, अस्तित्व, existence, अस्तित्व, 
ring, अंगठी, ring, 
revenue, महसूल, revenue, 
county, काउंटी, county, 
appearance, देखावा, appearance, 
package, पॅकेज, package, 
difficulty, अडचण, the difficulty, अडचण, 
bridge, पूल, pool, पूल, 
train, ट्रेन, train, 
e-mail, ई-मेल, e-mail, 
thinking, विचार, the idea, कल्पना, imagine, कल्पना करा, imagine it, कल्पना करा, 
trend, कल, tomorrow, उद्या, tomorrow, 
visitor, अभ्यागत, visitors, अभ्यागतांना, visitors, 
loan, कर्ज, debt, कर्ज, 
investor, गुंतवणूकदार, investor, 
profit, नफा, profit, 
crew, अधिकारी सोडून इतर सर्व खलाशी, crewman, क्रूमेन, crumen, क्रुमेन, crumen, 
accident, अपघात, accident, 
male, नर, male, 
meal, जेवण, meals, जेवण, 
hearing, सुनावणी, hearing, 
traffic, रहदारी, traffic, 
muscle, स्नायू, muscle, 
notion, मत, vote, मत द्या, vote, 
earth, पृथ्वी, earth, 
chest, छाती, chest, 
cash, रोख, cash, 
museum, संग्रहालय, museum, 
beauty, सौंदर्य, beauty, 
emergency, आणीबाणी, emergency, 
stress, तणाव, stress, 
content, सामग्री, content, 
root, मूळ, original, मूळ, 
nose, नाक, nose, 
bottle, बाटली, bottle, 
setting, सेटिंग, setting, 
dress, पोशाख, wear, परिधान करा, get dressed, कपडे घाल, put on clothes, कपडे ठेवा, keep clothes, कपडे ठेवा, 
