message, nuntius, the messenger, nuntius, 
analysis, analysis, 
benefit, beneficium, benefit, 
sex, sexus, sex, 
lawyer, advocatus, lawyer, 
section, sectioni, section, 
glass, speculo, glass, 
skill, scientia, knowledge, cognitionis, knowledge, 
sister, soror, sister, 
professor, professor, 
operation, operatio, operation, 
crime, scelus, crime, 
stage, scaena, stage, 
authority, auctoritatis, authority, 
design, consilio, design, 
sort, generis, race, genus, race, 
one, unus, one, 
knowledge, cognitionis, knowledge, 
gun, gun, 
station, statione, station, 
strategy, belli, war, bellum, war, 
truth, veritas, truth, 
song, canticum, song, 
example, exempli gratia, for example, exempli gratia, 
environment, amet, carrots, sit amet, a lot, multum, many, multis, many, 
leg, crus, leg, 
public, publicae, state, statum, state, 
executive, exsecutivam, executive, 
set, statuto, at the, at the, 
rock, petram, rock, 
note, nota, note, 
manager, sit amet, a lot, multum, many, multis, many, 
help, auxilium, help, 
network, network, 
science, scientia, knowledge, cognitionis, knowledge, 
memory, memoriae, memory, 
card, card, 
seat, sedes, seat, 
cell, cellulam, cell, 
trial, iudicium, trial, 
expert, peritum, lawyer, advocatus, lawyer, 
spring, fons, source, fons, 
firm, firm, 
democrat, popularem, democracy, democratiam, democracy;, democratiam, 
radio, radio, 
management, procuratio, management, 
ball, sphera, sphere, sphaera, sphere, 
talk, disputatio, talk, 
theory, doctrina, learning, doctrina, 
impact, impulsum, impact, 
statement, dicitur, said, ait:, said, 
charge, arguere, charge, 
direction, partem, the, quod, and, et, and, 
weapon, telum, weapon, 
employee, employee, 
peace, pax, peace, 
base, basis, base, 
pain, dolor, pain, 
play, ludere, play, 
measure, metimur, measure, 
interview, colloquium, interview, 
chair, sella, chair, 
fish, piscis, fish, 
camera, camera, 
structure, structure, 
politics, rei publicae, state, rei publicae, 
bit, paulum, a little, paulo, a little, 
weight, pondus, weight, 
candidate, candidatum, candidate, 
production, fabricatio, production, 
trip, iter, path, semita, path, 
evening, vesperum, evening, 
conference, colloquium, interview, colloquium, 
unit, unit, 
style, style, 
adult, adultus, adult, 
range, range, 
past, praeteritum, past, 
edge, acies, line, acies, 
writer, auctor, author, auctor, 
trouble, tribulatio, trouble, 
challenge, challenge, 
fear, timor, the fear, timor, 
shoulder, humero, shoulder, 
institution, institutio, training, exercitatione, routine, exercitatione, 
sea, mare, sea, 
dream, somnium, dream, 
bar, bar, 
property, possessionem, property, 
stuff, supellectilem, furniture, supellectilem, 
detail, detail, 
method, modum, limit, terminus, the border, terminus, 
magazine, magazine, 
hotel, deversorium, hotel, 
soldier, miles, soldier, 
cause, causam, case, apud, with, apud, 
bag, lapides sacculi, bag, 
heat, calor, heat, 
fall, cadere, fall, 
marriage, matrimonium, married, matrimonium, 
surface, superficiem, surface, 
purpose, rem, business, negotium, business, 
pattern, ratio, reason, ratio, 
skin, pellis, skin, 
agent, agente, agent, 
owner, dominus, master, dominus, 
machine, machina, machine, 
gas, gas, 
generation, generation, 
cancer, cancer, 
item, item, 
reality, rem, business, negotium, business, 
coach, raeda, carriage, raeda, 
mrs, quia, because, quod, and, et, and, 
yard, navale, a sea, a mari, a sea, 
violence, violentiam, violence, 
investment, investment, 
discussion, disputationem, discussion, 
finger, digitus, finger, 
garden, hortus, garden, 
collection, collectio, collection, 
task, negotium, business, negotium, 
partner, socium, partner, 
kitchen, culina, the kitchen, culina, 
consumer, dolor, pain, dolor, 
shot, iaculat, shot, 
budget, budget, 
painting, pictura, picture, picturae, pictures, pictures, 
scientist, physicus, scientist, 
agreement, pactum, agreement, 
capital, capitis, head, caput, head, 
mouth, os, bone, os, 
victim, victima, victim, 
newspaper, diurna, newspaper, 
threat, periculum, risks, metus, fears, timoribus, fears, 
responsibility, responsibility, 
attorney, advocatus, lawyer, advocatus, 
score, score, 
account, ratio, reason, ratio, 
break, intermissum, break, 
audience, auditorium, audience, 
dinner, cena, dinner, 
vote, suffragium, vote, 
debate, disputandum, debate, 
citizen, civis, a, autem, however, autem, 
majority, maioris, major, maior, the major, maior, 
wind, ventus, wind, 
mission, missio, mission, 
customer, lorem, lorem, 
speech, oratio, address, oratio, 
option, optionem, option, 
participant, participem, participant, 
forest, silva, forest, 
video, video, 
senate, senatus, senate, 
reform, reformacione, reform, 
access, aditum, access, 
restaurant, popina, restaurant, 
judge, iudex, judge, 
relation, relatione, relationship, necessitudo, relationship, 
bird, avem, bird, 
opinion, sententia, sentence, damnationem, sentence, 
credit, fidem, faith, fidem, 
corner, anguli, the corner, anguli, 
version, versionem, version, 
safety, salutem, safety, 
neighborhood, propinqua, closely, propinqua, 
act, actum, act, 
troop , agmen agens , troop (n), latrunculos hos (n), band (s), cohors (s), the band (s), cohors (s), 
income, reditus, revenue, reditus, 
species, species, 
track, semita, path, semita, 
hope, spero, i hope, spero, 
sky, caelum, heaven, coelum, heaven, 
freedom, libertas, freedom, 
plane, planum, plane, 
object, object, 
attitude, habitus, habit, habitus, 
labor, laborem, work, opus, work, 
concept, conceptu, concept, 
client, clientem, client, 
conversation, colloquium, interview, colloquium, 
variety, varietate, variety, 
turn, rursus, again, rursus, 
investigation, inquisitio, investigation, 
researcher, researcher, 
press, torcular, press, 
conflict, conflictus, conflict, 
spirit, spiritus, spirit, 
argument, ratio, reason, ratio, 
camp, castra, camp, 
brain, cerebrum, brain, 
feature, pluma, feature, 
afternoon, post meridiem,, afternoon,, post meridiem,, 
weekend, volutpat vestibulum, weekend, 
possibility, possibilitate, the possibility, facultatem, capacity, facultatem, 
insurance, insurance, 
department, department, 
battle, proelium, battle, 
beginning, beginning, 
date, diem, day, dies, day, 
crisis, crisis, 
fan, fan, 
hole, foraminis, hole, 
element, elementum, element, 
vision, vision, 
status, statum, state, statum, 
ship, navis, ship, 
solution, solution, 
stone, lapis, stone, 
scale, scale, 
university, vniuersitatis, university, 
driver, agitator, driver, 
attempt, conatus, effort, conatus, 
park, parco, park, 
spot, macula, spot, 
lack, carentiam, lack, 
ice, glacies, ice, 
boat, navis, ship, navis, 
sun, solis, the, quod, and, et, and, 
distance, spatium, space, locus, location, locus, 
wood, lignum, wood, 
truck, salsissimus vir vivens, truck, 
return, reditus, revenue, reditus, 
mountain, mons, mountain, 
survey, circumspectis, survey, 
tradition, traditum, traditional, traditional, 
winter, hiems, winter, 
village, pago, village, 
sales, sales, 
communication, communicationis, communication, 
run, curre, run!, curre!, run!, 
screen, screen, 
resident, habitans, dwelling, habitaculum, habitation, habitaculum eorum, habitations, in omnibus habitaculis, in homes, in domos, in homes, 
gold, aurum, gold, 
club, clava, club, 
farm, villam, farm, 
increase, augere, increases, crescit, increases, 
middle, medium, half, medium, 
presence, praesentia, presence, 
district, regio, area, regio, 
shape, figura,, shape, 
reader, lectorem, reader, 
ms, ms, 
contract, contractus, contract, 
crowd, turba, the crowd, turba, 
apartment, apartment, 
strength, viribus, strength, 
band, cohors, cohort, acies, line, acies, 
horse, equus, horse, 
target, scopum, target, 
prison, carcerem, jail, vincula, bonds, vincula, 
guard, praesidio, protection, praesidium, protection, 
demand, demanda, demand, 
reporter, nuntius, the messenger, nuntius, 
text, illud, it, quod, and, et, and, 
share, share, 
tool, tool, 
vehicle, vehiculum, vehicle, 
flight, fuga, flight, 
facility, facilitas, facility, 
understanding, intellectus, understanding, 
advantage, advantage, 
leadership, ducis, leader, princeps, leader, 
pound, talentum, talent, talentum, 
basis, ex, from, ex, 
guest, hospes, host, exercitum, host, 
sample, sample, 
block, obstructionum, block, 
protection, praesidium, protection, 
while, dum, while, 
identity, identitatem, identity, 
title, title, 
lesson, lectio, reading, lectio, 
faith, fidem, faith, 
river, flumen, river, 
living, vitae, life, vita, life, 
technique, ars, art, artem, art, 
path, semita, path, 
ear, auris, ear, 
shop, tabernam, shop, 
folk, vulgares, folk, 
principle, principle, 
border, terminus, the border, terminus, 
competition, competition, 
claim, sis facis, you're doing, facis, do, facite, do, 
equipment, apparatibus, equipment, 
critic, criticus, critic, 
aspect, aspect, 
failure, defectum,, failure, 
christmas, nativitatis, birth, peperit, birth, 
comment, comment, 
affair, affair, 
procedure, procedure, 
chairman, praeses, president, praeses, 
baseball, baseball, 
egg, ovum, egg, 
belief, opinionem, opinion, sententia, sentence, damnationem, sentence, 
murder, occidendum, murder, 
gift, donum, gift, 
religion, religio, service, officium, office, officium, 
review, review, 
editor, editor, 
coffee, capulus, coffee, 
document, scriptum, written, scriptum, 
speed, celeritas, speed, 
influence, potentiam, power, imperium, government, imperium, 
youth, puer, boy, puer, 
wave, fluctus, wave, 
move, move, 
quarter, quartam, quarter, 
background, background, 
reaction, reactionem, reaction, 
suit, causa, cause, causam, case, apud, with, apud, 
perspective, perspective, 
construction, constructione, construction, 
intelligence, intelligentia,, intelligence, 
connection, coniunctionem, connection, 
shoe, calceus, shoe, 
grade, gradus, degrees, gradus, 
context, context, 
committee, committee, 
mistake, errat, errs, errat, 
focus, focus, 
smile, risus, laughter, risus, 
location, locus, location, 
clothes, vestimenta sua, clothes, 
neighbor, vicinus, neighbor, 
drive, coegi, drive, 
function, officium, office, officium, 
bone, os, bone, 
average, mediocris, average, 
wine, vinum, wine, 
voter, suffragator, supporter, auctor, reporter, auctor, 
means, modo, now, nunc, now, 
learning, doctrina, learning, 
bus, bus, 
hell, infernum, hell, 
category, genus, race, genus, 
victory, victoria, victory, 
key, clavis, key, 
visit, visita, visit, 
internet, penitus, internet, 
medicine, medicinae, medical, medicorum, medical, 
tour, pretium, price, pretium, 
photo, photo, 
finding, inventum, invention, invention, 
classroom, curabitur aliquet ultricies, classroom, 
contact, contactu, contact, 
justice, iustitia, justice, 
pair, par, match, par, 
exercise, exercitium, exercise, 
knee, genu, knee, 
flower, flos, flower, 
tape, tape, 
supply, copiam, supply, 
cut, secare, cut, 
will, autem, however, autem, 
actor, histrionis, actor, 
birth, peperit, birth, 
search, quaerere, search, 
democracy, democratiam, democracy;, democratiam, 
circle, circulus, circle, 
device, fabrica, device, 
progress, progressus, progress, 
front, ante, before, ante, 
bottom, solum, only, tantum, only, 
island, insulam, island, 
exchange, commutationem, exchange, 
studio, studio, 
lady, domina, lady, 
colleague, collegam, colleague, 
application, application, 
neck, collum, neck, 
damage, damnum, loss, damnum, 
plastic, plastic, 
plate, laminam, plate, 
writing, scripturam, writing, 
start, initium, start, 
expression, expressio, expression, 
football, eu, football, 
chicken, pullum, chicken, 
army, exercitus, army, 
abuse, abuse, 
theater, theatrum, theatre, theatrum, 
map, map, 
session, sessionem, session, 
danger, periculum, risks, metus, fears, timoribus, fears, 
literature, litterae, literature, 
rain, pluviam, rain, 
desire, cupiditatem, desire, 
assessment, census, census, 
injury, injuriam, injury, 
respect, quantum, as, quod, and, et, and, 
fuel, cibus, food, cibus, 
leaf, folium, leaf, 
instruction, disciplinam, instruction, 
fight, pugna, fight, 
pool, stagnum, pool, 
lead, ne, do not, facere non, i can not, non possum, i can not, 
engine, engine, 
salt, salis, salt, 
importance, momenti, important, magna, great, magna, 
metal, metallum, metal, 
fat, crassus, fat, 
ticket, tessera, ticket, 
software, software, 
lip, labrum, lip, 
reading, lectio, reading, 
lunch, prandium, breakfast, prandium, 
farmer, agricola, farmer, 
sugar, saccharo, sugar, 
planet, planeta, the planet, quod planetae, the planet, 
enemy, inimicus, enemy, 
athlete, athleta,, athlete, 
soul, anima mea, my soul, animus meus, my mind, animus meus, 
panel, panel, 
meaning, idest, that is, ille est, that is, 
mom, mater, mother, mater, 
instrument, musicorum, music, musicorum, 
weather, tempestatibus, weather, 
commitment, commitment, 
pocket, sinum, pocket, 
temperature, caliditas, temperature, 
surprise, mirum, surprise, 
poll, suffragium, vote, suffragium, 
proposal, rogationem, proposal, 
consequence, consecutio, follows, sequitur, followed by, sequitur, 
half, medium, half, 
breath, spiritum, spirit, spiritus, spirit, 
sight, aspectu, glance, aspectu, 
cover, cover, 
balance, statera, balance, 
minority, pars, part, pars, 
works, opera, the works, opera omnia, the works, 
teaching, docens, teaching;, docens;, teaching;, 
aid, auxilium, help, auxilium, 
advice, consilium, policy, consilium, 
photograph, scan, scan, 
trail, trahentium, trail, 
novel, romanorum, roman, romanus, roman, 
code, code, 
jury, iudices, judges, iudices, 
breast, pectus, breast, 
human, hominum, men, homines, men, 
theme, theme, 
storm, tempestas, weather, tempestatibus, weather, 
union, unio, union, 
desk, desk, 
thanks, gratias ago, thanks, 
fruit, fructus, fruit, 
conclusion, conclusioni, thesis, prima est, the first is, prima est,, first, the, primum est,, first, the, 
shadow, umbra, shadow, 
analyst, analyticum, analyst, 
dance, chorus, dance, 
limit, terminus, the border, terminus, 
regulation, praescriptum, requirements, iudicium, trial, iudicium, 
being, non, i, ego, i, 
ring, circulum, ring, 
revenue, reditus, revenue, 
county, comitatus, accompanied, comitatus, 
appearance, species, appearance, 
package, sarcina, package, 
difficulty, difficultas, difficulty, 
bridge, pontem, bridge, 
train, agmen, train, 
e-mail, e-mail, 
thinking, cogitare, think, cogitare, 
trend, tenoris, trend, 
visitor, visitor, 
loan, loan, 
investor, investor, 
profit, lucrum, profit, 
crew, cantavit, crew, 
accident, accidente, accident, 
male, masculum, male, 
meal, prandium, breakfast, prandium, 
hearing, audiunt, they hear, audiunt, 
traffic, negotiationis, trafficking, negotiationis, 
muscle, musculus, muscle, 
notion, ratio, reason, ratio, 
earth, terra, earth, 
chest, pectus, breast, pectus, 
cash, cash, 
museum, museum, 
beauty, pulchritudo, beauty, 
emergency, subitis, emergency, 
stress, accentus, stress, 
content, contentus, content, 
root, radix, root, 
nose, nasus, nose, 
bottle, lagenam, bottle, 
setting, occasum, sunset, solis occasum, sunset, 
dress, habitu, dress, 
file, lima, file, 
outcome, exitus, exit, exitus, 
ad, ad, 
duty, officium, office, officium, 
sheet, sheet, 
extent, amplitudinem, breadth, latitudinem, breadth, 
component, pars, part, pars, 
contrast, ex alia parte, on the other side of the, ex altera, on the other, ex altera, 
zone, zona, zone, 
airport, aeroportus, airport, 
chief, summum, end, finis, end, 
shirt, shirt, 
pilot, gubernator, pilot, 
cat, cattus, cat, 
contribution, conlationem, contribution, 
capacity, facultatem, capacity, 
estate, praedium, estate, 
guide, guide, 
circumstance, rerum, the, quod, and, et, and, 
snow, nix, light, lux, light, 
politician, orator, spokesman, loquens, speaking, loqui, talk, disputatio, talk, 
percentage, recipis, percentage, 
meat, cibum, food, cibus, food, 
soil, soli, only, tantum, only, 
surgery, surgery, 
basketball, basketball, 
golf, golf, 
chain, torque, chain, 
address, oratio, address, 
branch, genere, kind of, genus, race, genus, 
combination, combination, 
governor, ducibus debebantur, governor, 
relief, relevium, a relief, relevium, 
user, usor, user, 
dad, pater, father, pater, 
manner, modo, now, nunc, now, 
silence, silentium, silence, 
rating, rating, 
motion, motus, motion, 
gender, genus, race, genus, 
fee, feodo, fee, 
landscape, orbis terrarum, the world, mundus, the world, 
bowl, patera, a bowl, patera, 
frame, frame, 
host, exercitum, host, 
hall, praetorium, hall, 
ocean, oceanum, the ocean, oceanum, 
row, row, 
producer, operante,, producer, 
regime, regimen immutata, regime, 
division, division, 
appeal, appeal, 
mirror, speculo, glass, speculo, 
tooth, dente, tooth, 
length, longitudinem, length, 
topic, topic, 
variable, variabilis, variable, 
telephone, telephono, phone, phone, 
perception, sensus, sense, sensum, feeling, sensum, 
confidence, fiduciam, trust, fiducia, trust, 
bedroom, cubiculum, room, locus, location, locus, 
secret, secretum, privacy, secretum, 
debt, debitum, debt, 
tank, cisternina, tank, 
nurse, nutrix, nurse, 
coverage, coverage, 
opposition, contra, against, adversus, against, 
bond, vinculum, bond, 
pleasure, voluptatem, pleasure, 
master, dominus, master, 
era, era, 
requirement, postulationem, requirement, 
check, reprehendo, checking, reprehendo, 
stand, stabit, stand, 
fun, amet, carrots, sit amet, a lot, multum, many, multis, many, 
expectation, expectationem, expectation, 
wing, cornu,, wing, 
struggle, proelium, battle, proelium, 
judgment, judicium, judgment, 
beer, cervisiam, beer, 
english, anglicus, english, 
reference, reference, 
tear, dilacerant, tear, 
doubt, dubium, doubtful, dubium, 
minister, minister, 
hero, heros, hero, 
cloud, nubes, cloud, 
winner, victorem, winner, 
volume, magnitudo, size, magnitudine, size, 
travel, itinerantur, travel, 
seed, semen, seed, 
fashion, fashion, 
pepper, piperis, pepper, 
intervention, interveniente, intervention, 
copy, exemplum, model, exemplum, 
tip, tip, 
welfare, welfare, 
vegetable, vegetabilis;, vegetable, 
dish, catino, dish, 
beach, litore, beach, 
improvement, melius, more, magis, more, 
opening, apertio, opening, 
route, route, 
league, foedus, league, 
core, core, 
rise, resurgemus, rise, 
tie, colligationem, tie, 
holiday, ferias, holiday, 
resolution, senatus, senate, senatus, 
household, domum, house, domum or casa, a house or hut, domum aut casa, a house or hut, 
abortion, abortum, abortion, 
witness, testimonium, witness, 
sector, pars, part, pars, 
representative, representative, 
black, nigreos, darken, caeco, blind, caecus, blind, 
incident, incident, 
flow, influunt, flow, 
faculty, faculty, 
waste, vastum, waste, 
mass, massa, mass, 
experiment, experimentum, experiment, 
bomb, bomb, 
tone, sono, tone, 
engineer, fectum, engineer, 
wheel, rotam, the wheel, rotam, 
female, feminam, female, 
promise, promissum, promise, 
cable, funem, rope, funem, 
aids, auxilia, reinforcements, auxilia, 
jew, iudaeum, jew, 
cream, crepito, cream, 
secretary, scriba, secretary, 
gate, porta, gateway, porta, 
hill, collis, hill, 
noise, tumultum, noise;, sonitus;, noise;, 
grass, herba, grass, 
hat, petasum, hat, 
legislation, leges, laws, legibus, laws, 
achievement, factum, it, quod, and, et, and, 
fishing, piscantur, fishing, 
drink, bibe, drink, 
talent, talentum, talent, 
taste, gustum, taste, 
characteristic, ratio, reason, ratio, 
milk, lac, milk, 
sentence, damnationem, sentence, 
height, altitudo, height, 
physician, medicus, the doctor, medicus, 
sleep, somnum, sleep, 
ride, ride, 
explanation, explicandum, explanation, 
campus, campus, 
potential, potentia, power, imperium, government, imperium, 
immigrant, aduenam,, immigrant, 
alternative, aliud, other, alium, other, 
interaction, commercium, trade, artis, art, artem, art, 
column, columnae, column, 
personality, personality, 
signal, signum, sign, signum, 
curriculum, curriculum vitae, background, background, 
honor, honoris, honor, 
passenger, viatoribus, travelers, viatoribus, 
assistance, auxilium, help, auxilium, 
association, consociatio, association, 
lab, lab, 
offer, offer, 
criticism, criticae, critical, critica, critical, 
asset, dignissim, soccer, morbi, soccer, 
depression, exanimationes incidamus, depression, 
journalist, diurnarius, journalist, 
prayer, orationis, speech, oratio, address, oratio, 
scholar, scholar, 
warning, monitum, warning, 
climate, caeli, air, caeli, 
cheese, caseus, cheese, 
observation, observationis, observation, 
childhood, pueritia, childhood, 
payment, solucionis, payment, 
sir, domine, sir, 
cigarette, cigarette, 
definition, definition, 
priority, prioritas, priority, 
bread, panem, bread, 
creation, creaturae, creation, 
graduate, graduati, graduate, 
request, petitio, request, 
emotion, motus, motion, motus, 
