wife, kone, wife, 
police, politiet, police, 
mind, sinn, minds, sinn, 
price, pris, price, 
report, rapportere, report, 
decision, beslutning, decision, 
son, sønn, son, 
view, utsikt, view, 
relationship, forhold, relationship, 
town, by, city, by, 
road, vei, way, vei, 
arm, væpne, arm, 
difference, forskjell, difference, 
value, verdi, value, 
building, bygning, building, 
action, handling, action, 
model, modell, model, 
season, årstid, season, 
society, samfunn, society, 
tax, avgift, fee, avgift, 
director, regissør, director, 
position, posisjon, position, 
player, spiller, player, 
record, ta opp, record, 
paper, papir, paper, 
space, rom, room, rom, 
ground, bakke, ground, 
form, skjema, form, 
event, begivenhet, event, 
official, offisielt, official, 
matter, saken, case, sak, case, 
center, senter, center, 
couple, par, couple, 
site, nettstedet, website, nettsted, website, 
project, prosjekt, project, 
activity, aktivitet, activity, 
star, stjerne, star, 
table, bord, table, 
need, trenge, need, 
court, domstol, court, 
american, amerikansk, american, 
oil, olje, oil, 
situation, situasjon, situation, 
cost, koste, cost, 
industry, industri, industry, 
figure, figur, figure, 
street, gate, street, 
image, bilde, picture, bilde, 
phone, telefon, telephone, telefon, 
data, data, 
picture, bilde, picture, 
practice, øve på, practice, 
piece, stykke, piece, 
land, land, 
product, produkt, product, 
doctor, doktor, doctor, 
wall, vegg, wall, 
patient, pasient, patient, 
worker, arbeider, worker, 
news, nyheter, news, 
test, test, 
movie, film, film, 
north, nord, north, 
love, kjærlighet, love, 
support, brukerstøtte, support, 
technology, teknologi, technology, 
step, skritt, step, 
baby, baby, 
computer, datamaskin, computer, 
type, type, 
attention, oppmerksomhet, attention, 
film, film, 
republican, republikansk, republican, 
tree, tre, three, tre, 
source, kilde, source, 
organization, organisasjon, organization, 
hair, hår, hair, 
look, se, see, se, 
century, århundre, century, 
evidence, bevis, proof, bevis, 
window, vindu, window, 
culture, kultur, culture, 
chance, sjanse, chance, 
brother, bror, brother, 
energy, energi, energy, 
period, periode, period, 
course, kurs, course, 
summer, sommer, summer, 
plant, anlegg, construction, konstruksjon, construction, 
opportunity, mulighet, possibility, mulighet, 
term, begrep, concepts, begreper, concepts, 
letter, brev, letter, 
condition, betingelse, condition, 
choice, valg, choice, 
rule, regel, rule, 
daughter, datter, daughter, 
administration, administrasjon, administration, 
south, sør, south, 
husband, mann, man, mann, 
congress, kongress, congress, 
floor, gulv, floor, 
campaign, kampanje, campaign, 
material, materiale, material, 
population, befolkning, population, 
call, anrop, call, 
economy, økonomi, economy, 
hospital, sykehus, hospital, 
church, kirke, church, 
risk, fare, danger, fare, 
fire, brann, fire, 
future, framtid, future, 
defense, forsvar, defense, 
security, sikkerhet, safety, sikkerhet, 
bank, bank, 
west, vest, west, 
sport, sport, 
board, borde, board, 
subject, emne, subject, 
officer, offiser, officer, 
rest, hvile, rest, 
behavior, oppførsel, behavior, 
performance, opptreden, performance, 
top, topp, top, 
goal, mål, goal, 
second, sekund, second, 
bed, seng, bed, 
order, rekkefølge, order, 
author, forfatter, author, 
blood, blod, blood, 
agency, byrå, agency, 
nature, natur, nature, 
color, farge, colour, farge, 
store, butikk, shop, butikk, 
sound, lyd, sound, 
movement, bevegelse, motion, bevegelse, 
page, side, page, 
race, løp, run, løpe, run, 
concern, bekymring, worry, bekymre, worry, 
series, serie, series, 
language, språk, language, 
response, respons, response, 
animal, dyr, animal, 
factor, faktor, factor, 
decade, tiår, decade, 
article, artikkel, article, 
east, øst, east, 
artist, kunstner, artist, 
scene, scene, 
stock, lager, stock, 
career, karriere, career, 
treatment, behandling, treatment, 
approach, nærme seg, approach, 
size, størrelse, size, 
dog, hund, dog, 
fund, fond, fund, 
media, media, 
sign, skilt, divorced, skilt, 
thought, tanken, the idea, ideen, idea, idé, idea, 
list, liste, list, 
individual, individuell, individual, 
quality, kvalitet, quality, 
pressure, press, press, 
answer, svar, answer, 
resource, ressurs, resource, 
meeting, møte, fashion, mote, fashion, 
disease, sykdom, disease, 
success, suksess, success, 
cup, kopp, cup, 
amount, beløp, amount, 
ability, evnen, ability, 
staff, personale, staff, 
character, karakter, character, 
growth, vekst, growth, 
loss, tap, loss, 
degree, grad, degree, 
attack, angrep, attacks, angrep, 
region, region, 
television, fjernsyn, television, 
box, eske, box, 
tv, tv, 
training, opplæring, training, 
trade, handel, trade, 
deal, avtale, deal, 
election, valg, choice, valg, 
feeling, følelse, feeling, 
standard, standard, 
bill, regning, bill, 
message, budskap, message, 
analysis, analyse, analysis, 
benefit, fordel, advantage, fordel, 
sex, kjønn, sex, 
lawyer, advokat, lawyer, 
section, seksjon, section, 
glass, glass, 
skill, ferdighet, skill, 
sister, søster, sister, 
professor, professor, 
operation, operasjon, operation, 
crime, forbrytelse, crime, 
stage, scene, stage, 
authority, autoritet, authority, 
design, design, 
sort, sortere, sort, 
one, en, one, 
knowledge, kunnskap, knowledge, 
gun, våpen, arms, våpen, 
station, stasjon, station, 
strategy, strategi, strategy, 
truth, sannhet, truth, 
song, sang, song, 
example, eksempel, example, 
environment, miljø, environment, 
leg, bein, leg, 
public, offentlig, public, 
executive, utøvende, performing, utføre, perform, utføre, 
set, sett, set, 
rock, stein, stone, stein, 
note, merk, note, 
manager, sjef, boss, sjef, 
help, hjelp, help, 
network, nettverk, network, 
science, vitenskap, science, 
memory, hukommelse, memory, 
card, kort, card, 
seat, sete, seat, 
cell, celle, cell, 
trial, prøve, try, prøve, 
expert, ekspert, expert, 
spring, vår, our, vår, 
firm, fast, solid, fast, 
democrat, demokrat, democrat, 
radio, radio, 
management, ledelse, management, 
ball, ball, 
talk, snakke, talk, 
theory, teori, theory, 
impact, innvirkning, impact, 
statement, uttalelse, statement, 
charge, lade, charge, 
direction, retning, direction, 
weapon, våpen, arms, våpen, 
employee, ansatt, employee, 
peace, fred, peace, 
base, utgangspunkt, base, 
pain, smerte, pain, 
play, spille, play, 
measure, måle, measure, 
interview, intervju, interview, 
chair, stol, chair, 
fish, fisk, fish, 
camera, kamera, camera, 
structure, struktur, structure, 
politics, politikk, policy, politikk, 
bit, bit, 
weight, vekt, weight, 
candidate, kandidat, candidate, 
production, produksjon, production, 
trip, tur, trip, 
evening, kveld, evening, 
conference, konferanse, conference, 
unit, enhet, unit, 
style, stil, style, 
adult, voksen, adult, 
range, område, area, område, 
past, forbi, past, 
edge, kant, edge, 
writer, forfatter, author, forfatter, 
trouble, problemer, issues, problemer, 
challenge, utfordring, challenge, 
fear, frykt, fear, 
shoulder, skulder, shoulder, 
institution, institusjon, institution, 
sea, hav, ocean, hav, 
dream, drøm, dream, 
bar, bar, 
property, eiendom, property, 
stuff, ting, thing, ting, 
detail, detalj, detail, 
method, metode, method, 
magazine, blad, blade, blad, 
hotel, hotell, hotel, 
soldier, soldat, soldier, 
cause, årsaken, the reason, grunnen, reason, grunnen til, reason, 
bag, bag, 
heat, varme, heat, 
fall, falle, fall, 
marriage, ekteskap, marriage, 
surface, flate, fleet, flåte, fleet, 
purpose, hensikt, purpose, 
pattern, mønster, pattern, 
skin, hud, skin, 
agent, middel, agent, 
owner, eieren, owner, 
machine, maskin, machine, 
gas, gass, gas, 
generation, generasjon, generation, 
cancer, kreft, cancer, 
item, punkt, point, punkt, 
reality, virkelighet, reality, 
coach, trener, coach, 
mrs, fru, mrs., fru., mrs., 
yard, verftet, yard, 
violence, vold, violence, 
investment, investering, investment, 
discussion, diskusjon, discussion, 
finger, finger, 
garden, hage, garden, 
collection, samling, collection, 
task, oppgave, task, 
partner, samboer, cohabitant, samboer, 
kitchen, kjøkken, kitchen, 
consumer, forbruker, consumer, 
shot, skudd, shot, 
budget, budsjett, budget, 
painting, maleri, painting, 
scientist, forsker, scientist, 
agreement, avtale, deal, avtale, 
capital, hovedstad, capital, 
mouth, munn, mouth, 
victim, offer, victim, 
newspaper, avis, newspaper, 
threat, trussel, threat, 
responsibility, ansvar, responsibility, 
attorney, advokat, lawyer, advokat, 
score, poengsum, score, 
account, konto, account, 
break, gå i stykker, break, 
audience, publikum, audience, 
dinner, middag, dinner, 
vote, stemme, voice, stemme, 
debate, debatt, debate, 
citizen, borger, citizen, 
majority, flertall, plural, flertall, 
wind, vind, wind, 
mission, oppdrag, assignment, oppdrag, 
customer, kunde, customer, 
speech, tale, speech, 
option, alternativ, option, 
participant, deltager, participant, 
forest, skog, forest, 
video, video, 
senate, senatet, senate, 
reform, reform, 
access, adgang, access, 
restaurant, restaurant, 
judge, dømme, judge, 
relation, relasjon, relationship, forhold, relationship, 
bird, fugl, bird, 
opinion, mening, opinion, 
credit, kreditt, credit, 
corner, hjørne, corner, 
version, versjon, version, 
safety, sikkerhet, safety, 
neighborhood, nabolag, neighborhood, 
act, handling, action, handling, 
troop , tropp , troop , 
income, inntekt, income, 
species, arter, species, 
track, spor, traces, spor, 
hope, håp, hope, 
sky, himmel, heaven, himmel, 
freedom, frihet, freedom, 
plane, fly, fly, 
object, gjenstand, object, 
attitude, holdning, attitude, 
labor, arbeid, work, arbeid, 
concept, konsept, concept, 
client, klient, client, 
conversation, samtale, conversation, 
variety, variasjon, variety, 
turn, sving, turn, 
investigation, etterforskning, investigation, 
researcher, forsker, scientist, forsker, 
press, trykk, print, skrive ut, print, 
conflict, konflikt, conflict, 
spirit, ånd, spirit, 
argument, argument, 
camp, leir, camp, 
brain, hjerne, brain, 
feature, trekk, traits, trekk, 
afternoon, ettermiddag, afternoon, 
weekend, helg, weekend, 
possibility, mulighet, possibility, 
insurance, forsikring, insurance, 
department, avdeling, department, 
battle, slag, punch, punsj, punch, 
beginning, begynnelse, beginning, 
date, dato, date, 
crisis, krise, crisis, 
fan, fan, 
hole, hull, hole, 
element, element, 
vision, syn, sight, syn, 
status, status, 
ship, skip, ship, 
solution, løsning, solution, 
stone, stein, stone, 
scale, skala, scale, 
university, universitet, university, 
driver, sjåfør, driver, 
attempt, forsøk, attempt, 
park, parkere, park, 
spot, få øye på, spot, 
lack, mangel på, lack, 
ice, is, ice, 
boat, båt, boat, 
sun, sol, sun, 
distance, avstand, distance, 
wood, tre, three, tre, 
truck, lastebil, truck, 
return, komme tilbake, return, 
mountain, fjell, mountain, 
survey, undersøkelse, examination, undersøkelse, 
tradition, tradisjon, tradition, 
winter, vinter, winter, 
village, landsby, village, 
sales, salg, sale, salg, 
communication, kommunikasjon, communication, 
run, løpe, run, 
screen, skjerm, screen, 
resident, beboer, resident, 
gold, gull, gold, 
club, klubb, club, 
farm, gård, farm, 
increase, øke, increase, 
middle, midten, middle, 
presence, tilstedeværelse, presence, 
district, distrikt, district, 
shape, form, shape, 
reader, leser, reader, 
ms, ms, 
contract, kontrakt, contract, 
crowd, publikum, audience, publikum, 
apartment, leilighet, apartment, 
strength, styrke, strength, 
band, bånd, band, 
horse, hest, horse, 
target, mål, goal, mål, 
prison, fengsel, jail, fengsel, 
guard, vakt, guard, 
demand, kreve, demand, 
reporter, journalist, journalist, 
text, tekst, text, 
share, dele, share, 
tool, verktøy, tool, 
vehicle, kjøretøy, vehicle, 
flight, flygning, flight, 
facility, anlegget, plant, anlegg, construction, konstruksjon, construction, 
understanding, forståelse, understanding, 
advantage, fordel, advantage, 
leadership, ledelse, management, ledelse, 
pound, pund, pound, 
basis, basis, 
guest, gjest, guest, 
sample, prøve, try, prøve, 
block, blokkere, block, 
protection, beskyttelse, protection, 
while, samtidig som, while, 
identity, identitet, identity, 
title, tittel, title, 
lesson, lekse, lesson, 
faith, tro, believe, tro, 
river, elv, river, 
living, living, 
technique, teknikk, technique, 
path, sti, path, 
ear, øre, ear, 
shop, butikk, shop, 
folk, folk, 
principle, prinsipp, principle, 
border, grense, limit, grense, 
competition, konkurranse, competition, 
claim, krav, claim, 
equipment, utstyr, equipment, 
critic, kritisk, critical, kritisk, 
aspect, aspektet, aspect, 
failure, svikt, failure, 
christmas, jul, christmas, 
comment, kommentar, comment, 
affair, sak, case, sak, 
procedure, fremgangsmåte, approach, nærme seg, approach, 
chairman, formann, chairman, 
baseball, baseball, 
egg, egg, 
belief, tro, believe, tro, 
murder, mord, murder, 
gift, gave, gift, 
religion, religion, 
review, anmeldelse, review, 
editor, redaktør, editor, 
coffee, kaffe, coffee, 
document, dokument, document, 
speed, hastighet, speed, 
influence, innflytelse, influence, 
youth, ungdom, youth, 
wave, bølge, wave, 
move, bevege seg, move, 
quarter, fjerdedel, quarter, 
background, bakgrunn, background, 
reaction, reaksjon, reaction, 
suit, dress, suit, 
perspective, perspektiv, perspective, 
construction, konstruksjon, construction, 
intelligence, intelligens, intelligence, 
connection, forbindelse, connection, 
shoe, sko, shoe, 
grade, grade, 
context, kontekst, context, 
committee, komiteen, committee, 
mistake, feil, error, feil, 
focus, fokus, focus, 
smile, smil, smile, 
location, plassering, placement, plassering, 
clothes, klær, clothes, 
neighbor, nabo, neighbor, 
drive, kjøre, drive, 
function, funksjon, function, 
bone, bein, leg, bein, 
average, gjennomsnitt, average, 
wine, vin, wine, 
voter, velger, choose, velge, select, plukke ut, select, 
means, midler, funds, midler, 
learning, læring, learning, 
bus, buss, bus, 
hell, helvete, hell, 
category, kategori, category, 
victory, seier, victory, 
key, nøkkel, key, 
visit, besøk, visit, 
internet, internett, internet, 
medicine, medisin, medicine, 
tour, tur, trip, tur, 
photo, bilde, picture, bilde, 
finding, funn, findings, funn, 
classroom, klasserommet, classroom, 
contact, kontakt, contact, 
justice, rettferdighet, fairness, rettferdighet, 
pair, par, couple, par, 
exercise, trening, exercise, 
knee, kne, knee, 
flower, blomst, flower, 
tape, teip, tape, 
supply, forsyning, supply, 
cut, kutte opp, cut, 
will, vil, want, vil, 
actor, skuespiller, actor, 
birth, fødsel, birth, 
search, søke, seek, søke, 
democracy, demokrati, democracy, 
circle, sirkel, circle, 
device, enhet, unit, enhet, 
progress, framgang, progress, 
front, front, 
bottom, bunn, bottom, 
island, øy, island, 
exchange, utveksling, exchange, 
studio, studio, 
lady, dame, lady, 
colleague, kollega, colleague, 
application, applikasjon, application, 
neck, nakke, neck, 
damage, skader, damage, 
plastic, plast, plastic, 
plate, tallerken, plate, 
writing, skriving, writing, 
start, start, 
expression, uttrykk, expression, 
football, fotball, soccer, fotball, 
chicken, kylling, chicken, 
army, hær, army, 
abuse, misbruke, misuse, misbruk, abuse, 
theater, teater, theatre, teater, 
map, kart, map, 
session, økt, increased, økt, 
danger, fare, danger, 
literature, litteratur, literature, 
rain, regn, rain, 
desire, ønske, desire, 
assessment, evaluering, evaluation, evaluering, 
injury, skade, hurt, skade, 
respect, respekt, respect, 
fuel, brensel, fuel, 
leaf, blad, blade, blad, 
instruction, instruksjon, instruction, 
fight, slåss, fight, 
pool, basseng, pool, 
lead, lede, lead, 
engine, motor, engine, 
salt, salt, 
importance, betydning, importance, 
metal, metall, metal, 
fat, fett, fat, 
ticket, billett, ticket, 
software, programvare, software, 
lip, leppe, lip, 
reading, lesning, reading, 
lunch, lunsj, lunch, 
farmer, bonde, farmer, 
sugar, sukker, sugar, 
planet, planet, 
enemy, fiende, enemy, 
athlete, atlet, athlete, 
soul, sjel, soul, 
panel, panel, 
meaning, betydning, importance, betydning, 
mom, mamma, mommy, mamma, 
instrument, instrument, 
weather, vær, weather, 
commitment, forpliktelse, commitment, 
pocket, lomme, pocket, 
temperature, temperatur, temperature, 
surprise, overraskelse, surprise, 
poll, avstemming, poll, 
proposal, forslag, suggestion, forslag, 
consequence, konsekvens, consequence, 
half, halv, half, 
breath, pust, breath, 
sight, syn, sight, 
cover, dekke, cover, 
balance, balansere, balance, 
minority, minoritet, minority, 
works, virker, works, 
teaching, undervisning, instruction, instruksjon, instruction, 
aid, bistand, aid, 
advice, råd, advice, 
photograph, fotografi, photograph, 
trail, sti, path, sti, 
novel, roman, novel, 
code, kode, code, 
jury, jury, 
breast, bryst, breast, 
human, menneskelig, human, 
theme, tema, theme, 
storm, storm, 
union, union, 
desk, pulten, desk, 
thanks, takk, thanks, 
fruit, frukt, fruit, 
conclusion, konklusjon, conclusion, 
shadow, skygge, shade, skygge, 
analyst, analytiker, analyst, 
dance, danse, dance, 
limit, grense, limit, 
regulation, regulering, regulation, 
being, å være, to be, å være, 
ring, ringe, ring, 
revenue, inntekter, revenue, 
county, fylke, county, 
appearance, utseende, look, se, see, se, 
package, pakke, package, 
difficulty, vanskelighet, difficulty, 
bridge, bro, bridge, 
train, tog, train, 
e-mail, e-post, email, e-post, 
thinking, tenker, thinking, 
trend, trend, 
visitor, besøkende, visitor, 
loan, låne, borrow, låne, 
investor, investor, 
profit, profitt, profit, 
crew, mannskap, crew, 
accident, ulykke, accident, 
male, mann, man, mann, 
meal, måltid, meal, 
hearing, hørsel, hearing, 
traffic, trafikk, traffic, 
muscle, muskel, muscle, 
notion, forestilling, performance, opptreden, performance, 
earth, jord, earth, 
chest, bryst, breast, bryst, 
cash, penger, money, penger, 
museum, museum, 
beauty, skjønnhet, beauty, 
emergency, nødsituasjon, emergency, 
stress, understreke, emphasize, understreke, 
content, innhold, contents, innhold, 
root, rot, root, 
nose, nese, nose, 
bottle, flaske, bottle, 
setting, innstilling, setting, 
dress, kjole, cool, kul, cool, 
file, fil, file, 
outcome, utfall, outcome, 
ad, annonse, advertisement, annonse, 
duty, plikt, duty, 
sheet, ark, sheet, 
extent, utstrekning, extent, 
component, komponent, component, 
contrast, kontrast, contrast, 
zone, sone, zone, 
airport, flyplassen, airport, 
chief, sjef, boss, sjef, 
shirt, skjorte, shirt, 
pilot, pilot, 
cat, katt, cat, 
contribution, bidrag, contribution, 
capacity, kapasitet, capacity, 
estate, eiendom, property, eiendom, 
guide, guide, 
circumstance, omstendighet, circumstance, 
snow, snø, snow, 
politician, politiker, politician, 
percentage, prosentdel, percentage, 
meat, kjøtt, meat, 
soil, jord, earth, jord, 
surgery, kirurgi, surgery, 
basketball, basketball, 
golf, golf, 
chain, kjede, chain, 
address, adresse, address, 
branch, gren, branch, 
combination, kombinasjon, combination, 
governor, guvernør, governor, 
relief, lettelse, relief, 
user, bruker, user, 
dad, pappa, dad, 
manner, måte, manner, 
silence, stillhet, silence, 
rating, vurdering, review, anmeldelse, review, 
motion, bevegelse, motion, 
gender, kjønn, sex, kjønn, 
fee, avgift, fee, 
landscape, landskap, landscape, 
bowl, bolle, bun, bolle, 
frame, ramme, frame, 
host, vert, host, 
hall, hall, 
ocean, hav, ocean, 
row, rad, advice, råd, advice, 
producer, produsent, producer, 
regime, regime, 
division, inndeling, division, 
appeal, anke, appeal, 
mirror, speil, mirror, 
tooth, tann, tooth, 
length, lengde, length, 
topic, emne, subject, emne, 
variable, variabel, variable, 
telephone, telefon, telephone, 
perception, oppfatning, perception, 
confidence, selvtillit, confidence, 
bedroom, soverom, bedroom, 
secret, hemmelig, secret, 
debt, gjeld, debt, 
tank, tank, 
nurse, sykepleier, nurse, 
coverage, dekning, coverage, 
opposition, motstand, resistance, motstand, 
bond, knytte bånd, bond, 
pleasure, glede, happiness, lykke, happiness, 
master, herre, master, 
era, era, 
requirement, krav, claim, krav, 
check, kryss av, check, 
stand, stå, stand, 
fun, moro, fun, 
expectation, forventning, expectation, 
wing, vinge, wing, 
struggle, streve, struggle, 
judgment, dom, verdict, kjennelse, verdict, 
beer, øl, beer, 
english, engelsk, english, 
reference, henvisning, reference, 
tear, rive, tear, 
doubt, tvil, doubt, 
minister, minister, 
hero, helt, hero, 
cloud, sky, cloud, 
winner, vinner, winner, 
volume, volum, volume, 
travel, reise, travel, 
seed, frø, seed, 
fashion, mote, fashion, 
pepper, pepper, 
intervention, innblanding, intervention, 
copy, kopiere, copy, 
tip, tips, tips, 
welfare, velferd, welfare, 
vegetable, grønnsak, vegetable, 
dish, tallerken, plate, tallerken, 
beach, strand, beach, 
improvement, forbedring, improvement, 
opening, åpning, opening, 
route, rute, route, 
league, liga, league, 
core, kjerne, core, 
rise, stige, ladder, stige, 
tie, slips, tie, 
holiday, ferie, holiday, 
resolution, vedtak, decisions, beslutninger, decisions, 
household, husstand, household, 
abortion, abort, abortion, 
witness, vitne, witness, 
sector, sektor, sector, 
representative, representant, representative, 
black, svart, black, 
incident, hendelse, event, begivenhet, event, 
flow, strømme, flow, 
faculty, fakultet, faculty, 
waste, avfall, waste, 
mass, masse, a lot, mye, much, mye, 
experiment, eksperiment, experiment, 
bomb, bombe, bomb, 
tone, tone, 
engineer, ingeniør, engineer, 
wheel, hjul, wheel, 
female, hunn, female, 
promise, love, promise, 
cable, kabel, cable, 
aids, hjelpemidler, aids, 
jew, jøde, jew, 
cream, krem, cream, 
secretary, sekretær, secretary, 
gate, port, gate, 
hill, høyde, height, høyde, 
noise, bråk, noise, 
grass, gress, grass, 
hat, hatt, hat, 
legislation, lovgivning, legislation, 
achievement, oppnåelse, achievement, 
fishing, fiske, fishing, 
drink, drikke, drink, 
talent, talent, 
taste, smak, taste, 
characteristic, karakteristisk, characteristic, 
milk, melk, milk, 
sentence, setning, sentence, 
height, høyde, height, 
physician, lege, doctor, doktor, doctor, 
sleep, sove, sleep, 
ride, ri, ride, 
explanation, forklaring, explanation, 
campus, campus, 
potential, potensial, potential, 
immigrant, innvandrer, immigrant, 
alternative, alternativ, option, alternativ, 
interaction, interaksjon, interaction, 
column, kolonne, column, 
personality, personlighet, personality, 
signal, signal, 
curriculum, pensum, syllabus, pensum, 
honor, ære, honor, 
passenger, passasjer, passenger, 
assistance, assistanse, assistance, 
association, assosiasjon, association, 
lab, lab, 
offer, by på, offer, 
criticism, kritikk, criticism, 
asset, ressurs, resource, ressurs, 
depression, depresjon, depression, 
journalist, journalist, 
prayer, bønn, prayer, 
scholar, lærd, scholar, 
warning, advarsel, warning, 
climate, klima, climate, 
cheese, ost, east, øst, east, 
observation, observasjon, observation, 
childhood, barndom, childhood, 
payment, innbetaling, payment, 
sir, herr, herr, 
cigarette, sigarett, cigarette, 
definition, definisjon, definition, 
priority, prioritet, priority, 
bread, brød, bread, 
creation, opprettelse, creation, 
graduate, uteksamineres, graduate, 
request, be om, request, 
emotion, følelse, feeling, følelse, 
