store, magazin, store, 
sound, sunet, sound, 
movement, circulaţie, circulation, circulaţie, 
page, pagină, page, 
race, rasă, race, 
concern, îngrijorare, concern, 
series, serie, series, 
language, limba, language, 
response, raspuns, answer, răspuns, answer, 
animal, animal, 
factor, factor, 
decade, deceniu, decade, 
article, articol, article, 
east, est, east, 
artist, artist, 
scene, scenă, scene, 
stock, stoc, stock, 
career, carieră, career, 
treatment, tratament, treatment, 
approach, abordare, approach, 
size, mărimea, size, 
dog, câine, dog, 
fund, fond, background, fundal, background, 
media, mass-media, media, 
sign, semn, signal, semnal, signal, 
thought, gândire, thinking, gândire, 
list, listă, list, 
individual, individual, 
quality, calitate, quality, 
pressure, presiune, pressure, 
answer, răspuns, answer, 
resource, resursă, resource, 
meeting, întâlnire, meet, întâlni, meet, 
disease, boală, disease, 
success, succes, success, 
cup, ceașcă, cup, 
amount, cantitate, amount, 
ability, abilitate, ability, 
staff, personal, personal, 
character, caracter, character, 
growth, creştere, growth, 
loss, pierderi, loss, 
degree, grad, degree, 
attack, atac, attack, 
region, regiune, region, 
television, televiziune, television, 
box, cutie, box, 
tv, televizor, tv, 
training, instruire, education, educaţie, education, 
trade, comerț, trade, 
deal, afacere, business, afaceri, business, 
election, alegere, choice, alegere, 
feeling, sentiment, feeling, 
standard, standard, 
bill, factură, invoice, factura fiscala, fiscal bill, contul fiscal, tax account, contul fiscal, 
message, mesaj, message, 
analysis, analiză, analyze, a analiza, analyze, 
benefit, beneficiu, benefit, 
sex, sex, 
lawyer, avocat, lawyer, 
section, secțiune, section, 
glass, sticlă, glass, 
skill, abilitate, ability, abilitate, 
sister, soră, sister, 
professor, profesor, professor, 
operation, operație, operation, 
crime, crimă, crime, 
stage, etapă, stage, 
authority, autoritate, authority, 
design, proiecta, design, 
sort, fel, kind, drăguț, cute, drăguţ, cute, 
one, unu, one, 
knowledge, cunoştinţe, knowledge, 
gun, armă, weapon, armă, 
station, statie, station, 
strategy, strategie, strategy, 
truth, adevăr, truth, 
song, cântec, song, 
example, exemplu, example, 
environment, mediu inconjurator, environment, 
leg, picior, foot, picior, 
public, public, 
executive, executiv, executive, 
set, a stabilit, set, 
rock, stâncă, rock, 
note, notă, note, 
manager, administrator, administrator, 
help, ajutor, help, 
network, reţea, network, 
science, ştiinţă, science, 
memory, memorie, memory, 
card, card, 
seat, scaun, seat, 
cell, celulă, cell, 
trial, proces, trial, 
expert, expert, 
spring, arc, spring, 
firm, firmă, company, companie, company, 
democrat, democrat, 
radio, radio, 
management, administrare, administration, administrare, 
ball, minge, ball, 
talk, vorbi, speak, vorbi, 
theory, teorie, theory, 
impact, efect, effect, efect, 
statement, afirmație, statement, 
charge, încărca, load, sarcină, task, sarcină, 
direction, direcţie, direction, 
weapon, armă, weapon, 
employee, angajat, employee, 
peace, pace, peace, 
base, baza, the base, baza, 
pain, durere, pain, 
play, joaca, play, 
measure, măsura, measure, 
interview, interviu, interview, 
chair, scaun, seat, scaun, 
fish, peşte, over, peste, over, 
camera, aparat foto, camera, 
structure, structura, structure, 
politics, politică, policy, politică, 
bit, pic, bit, 
weight, greutate, weight, 
candidate, candidat, candidate, 
production, producere, production, 
trip, excursie, trip, 
evening, seară, in the evening, seara, in the evening, 
conference, conferinţă, conference, 
unit, unitate, unit, 
style, stil, style, 
adult, adult, 
range, gamă, range, 
past, trecut, last, ultimul, last one, ultimul, 
edge, margine, margin, margine, 
writer, scriitor, writer, 
trouble, bucluc, trouble, 
challenge, provocare, challenge, 
fear, frică, fear, 
shoulder, umăr, shoulder, 
institution, instituţie, institution, 
sea, mare, great, grozav, that's great, grozav, 
dream, vis, dream, 
bar, bar, 
property, proprietate, property, 
stuff, chestie, stuff, 
detail, detaliu, detail, 
method, metodă, method, 
magazine, revistă, magazine, 
hotel, hotel, 
soldier, soldat, soldier, 
cause, cauza, cause, 
bag, sac, bag, 
heat, căldură, the heat, căldura, the heat, 
fall, cădea, fall, 
marriage, căsătorie, marriage, 
surface, suprafaţă, surface, 
purpose, scop, scope, domeniu, field, camp, field, 
pattern, model, model, 
skin, piele, skin, 
agent, agent, 
owner, proprietar, owner, 
machine, maşină, car, mașină, car, 
gas, gaz, gas, 
generation, generaţie, generation, 
cancer, cancer, 
item, articol, article, articol, 
reality, realitate, reality, 
coach, antrenor, trainer, antrenor, 
mrs, doamna, ms, domnișoară, ms., domnișoară, 
yard, curte, yard, 
violence, violenţă, violence, 
investment, investiție, investment, 
discussion, discuţie, discussion, 
finger, deget, finger, 
garden, grădină, garden, 
collection, colectie, collection, 
task, sarcină, task, 
partner, partener, partner, 
kitchen, bucătărie, kitchen, 
consumer, consumator, consumer, 
shot, lovitură, coup, lovitură, 
budget, buget, budget, 
painting, pictură, the painting, pictura, the painting, 
scientist, om de stiinta, scientist, 
agreement, acord, agreement, 
capital, capital, 
mouth, gură, the mouth, gura, the mouth, 
victim, victimă, victim, 
newspaper, ziar, newspaper, 
threat, amenințare, threat, 
responsibility, responsabilitate, responsibility, 
attorney, avocat, lawyer, avocat, 
score, scor, score, 
account, cont, account, 
break, pauză, pause, pauză, 
audience, public, public, 
dinner, cină, dinner, 
vote, vot, vote, 
debate, dezbate, debate, 
citizen, cetăţean, citizen, 
majority, majoritate, majority, 
wind, vânt, wind, 
mission, misiune, mission, 
customer, client, client, 
speech, vorbire, speaking, vorbitor, speaking, 
option, opțiune, option, 
participant, participant, 
forest, pădure, forest, 
video, video, 
senate, senat, senate, 
reform, reforma, reform, 
access, acces, accession, acces, 
restaurant, restaurant, 
judge, judecător, judge, 
relation, relație, relationship, relaţie, relationship, 
bird, pasăre, bird, 
opinion, opinie, opinion, 
credit, credit, 
corner, colţ, corner, 
version, versiune, version, 
safety, siguranță, safety, 
neighborhood, cartier, neighborhood, 
act, act, 
troop , trupa , trumpet , trompeta , trumpet , 
income, sursa de venit, income, 
species, specie, species, 
track, urmări, follow, urma, follow, 
hope, speranţă, the hope, speranta, the hope, 
sky, cer, heaven, cer, 
freedom, libertate, freedom, 
plane, avion, plane, 
object, obiect, object, 
attitude, atitudine, attitude, 
labor, muncă, the work, munca, the work, 
concept, concept, 
client, client, 
