window, fenèt, window, 
culture, kilti, culture, 
chance, chans, chance, 
brother, frè, brother, 
energy, enèji, energy, 
period, peryòd, period, 
course, kou, course, 
summer, ete, summer, 
plant, plant, 
opportunity, opòtinite, opportunity, 
term, tèm, term, 
letter, lèt, letter, 
condition, kondisyon, conditions, kondisyon, 
choice, chwa, choice, 
rule, règ, rules, règ yo, rules, 
daughter, pitit fi, daughter, 
administration, administrasyon an, administration, 
south, sid, south, 
husband, mari, husband, 
congress, kongrè a, congress, 
floor, etaj, floor, 
campaign, kanpay, campaign, 
material, materyèl, material, 
population, popilasyon an, population, 
call, rele, call, 
economy, ekonomi, economy, 
hospital, lopital, hospital, 
church, legliz, church, 
risk, risk, 
fire, dife, fire, 
future, lavni, future, 
defense, defans, defense, 
security, sekirite, security, 
bank, bank, 
west, lwès, west, 
sport, espò, sports, espò, 
board, tablo, board, 
subject, sijè, topic, sijè, 
officer, ofisye, officer, 
rest, repo, rest, 
behavior, konpòtman, behavior, 
performance, pèfòmans, performance, 
top, tèt, head, tèt, 
goal, objektif, goal, 
second, dezyèm, second, 
bed, kabann, bed, 
order, lòd, order, 
author, otè, author, 
blood, san, blood, 
agency, ajans, agency, 
nature, nati, nature, 
color, koulè, color, 
store, magazen, stores, magazen, 
sound, son, son, 
movement, mouvman, movement, 
page, paj, page, 
race, ras, race, 
concern, enkyetid, anxiety, enkyetid, 
series, seri, series, 
language, lang, long, lontan, long, 
response, repons, answer, repons, 
animal, bèt, animal, 
factor, faktè, factor, 
decade, deseni, deceni, dekeni, dekeni, 
article, atik, article, 
east, bò solèy leve, east, 
artist, atis, art, atizay, art, 
scene, sèn, scene, 
stock, stock, 
career, karyè, career, 
treatment, tretman, treatment, 
approach, apwòch, approach, 
size, gwosè, size, 
dog, chen, chen, 
fund, fon, deep, fon, 
media, medya, media, 
sign, siyen, sign, 
thought, te panse, thought, 
list, lis, list, 
individual, moun, people, moun, 
quality, bon jan kalite, quality, 
pressure, presyon, pressure, 
answer, repons, answer, 
resource, resous, resources, resous yo, resources, 
meeting, reyinyon, meeting, 
disease, maladi, disease, 
success, siksè, success, 
cup, tas, cup, 
amount, kantite lajan, amount, 
ability, kapasite, ability, 
staff, anplwaye, employee, anplwaye, 
character, karaktè, character, 
growth, kwasans, growth, 
loss, pèt, loss, 
degree, degre, degree, 
attack, atak, attack, 
region, rejyon, region, 
television, televizyon, television, 
box, bwat, box, 
tv, televizyon, television, televizyon, 
training, fòmasyon, training, 
trade, komès, trade, 
deal, kontra, contract, kontra, 
election, eleksyon an, election, 
feeling, santi, feel, santi, 
standard, estanda, standard, 
bill, bòdwo, bills, bòdwo, 
message, mesaj, message, 
analysis, analiz, analysis, 
benefit, benefisye, beneficial, benefisye, 
sex, fè sèks, sex, 
lawyer, avoka, lawyer, 
section, seksyon, section, 
glass, vè, glass, 
skill, konpetans, skills, ladrès, skills, 
sister, sè, sister, 
professor, pwofesè, teacher, pwofesè, 
operation, operasyon, operation, 
crime, krim, crime, 
stage, etap, steps, etap, 
authority, otorite, authority, 
design, konsepsyon, design, 
sort, sòt, sort, 
one, youn, one, 
knowledge, konesans, knowledge, 
gun, zam, weapon, zam, 
station, estasyon, station, 
strategy, estrateji, strategy, 
truth, verite, truth, 
song, chante, song, 
example, egzanp, example, 
environment, anviwònman, environment, 
leg, janm, leg, 
public, piblik, public, 
executive, egzekitif, executive, 
set, mete, put, mete, 
rock, wòch, stone, wòch, 
note, remak, note, 
manager, manadjè, manager, 
help, èd, help, 
network, rezo, network, 
science, syans, science, 
memory, memwa, memory, 
card, kat, four, kat, 
seat, chèz, seat, 
cell, selil, cell, 
trial, jijman, trial, 
expert, ekspè, expert, 
spring, prentan, spring, 
firm, fèm, firm, 
democrat, demokrat, democrat, 
radio, radyo, radio, 
management, jesyon, management, 
ball, boul, ball, 
talk, pale, talk, 
theory, teyori, theory, 
impact, enpak, impact, 
statement, deklarasyon, statement, 
charge, chaj, charge, 
direction, direksyon, direction, 
weapon, zam, weapon, 
employee, anplwaye, employee, 
peace, lapè, peace, 
base, baz, base, 
pain, doulè, aches, fè mal, hurt, fè mal, 
play, jwe, play, 
measure, mezi, measures, mezi, 
interview, entèvyou, interview, 
chair, chèz, seat, chèz, 
fish, pwason, fish, 
camera, kamera, camera, 
structure, estrikti, structure, 
politics, politik, politics, 
bit, ti jan, bit, 
weight, pwa, weight, 
candidate, kandida, candidate, 
production, pwodiksyon, production, 
trip, vwayaj, trip, 
evening, aswè, evening, 
conference, konferans, conference, 
unit, inite, unit, 
style, style, 
adult, adilt, adult, 
range, ranje, row, ranje, 
past, sot pase yo, past, 
edge, kwen, corner, kwen, 
writer, ekriven, writer, 
trouble, pwoblèm, problem, pwoblèm, 
challenge, defi, challenge, 
fear, pè, afraid, pè, 
shoulder, zepòl, shoulder, 
institution, enstitisyon, institution, 
sea, lanmè, sea, 
dream, rèv, dream, 
bar, bar, 
property, pwopriyete, property, 
stuff, bagay, thing, bagay, 
detail, detay, details, detay, 
method, metòd, methods, metòd, 
magazine, magazin, magazine, 
hotel, otèl, hotel, 
soldier, sòlda, soldiers, sòlda yo, soldiers, 
cause, kòz, cause, 
bag, sak, bag, 
heat, chalè, heat, 
fall, tonbe, fall, 
marriage, maryaj, marriage, 
surface, sifas, surface, 
purpose, bi, bi, 
pattern, modèl, model, modèl, 
skin, po, po, 
agent, ajan, silver, ajan, 
owner, mèt kay la, owner, 
machine, machin, car, machin, 
gas, gaz, fuel, gaz, 
generation, jenerasyon, generation, 
cancer, kansè, cancer, 
item, atik, article, atik, 
reality, reyalite, reality, 
coach, antrenè, coach, 
mrs, madam, madam, 
yard, lakou, yard, 
violence, vyolans, violence, 
investment, envestisman, investment, 
discussion, diskisyon, discussion, 
finger, dwèt, finger, 
garden, jaden, field, jaden, 
collection, koleksyon, collection, 
task, travay, work, travay, 
partner, patnè, partner, 
kitchen, kwizin, kitchen, 
consumer, konsomatè, consumer, 
shot, piki, shot, 
budget, bidjè, budget, 
painting, penti, paint, penti, 
scientist, syantis, scientist, 
agreement, akò, agreement, 
capital, kapital la, capital, 
mouth, bouch, mouth, 
victim, viktim, victim, 
newspaper, jounal, newspaper, 
threat, menas, threat, 
responsibility, responsablite, responsibility, 
attorney, avoka, lawyer, avoka, 
score, nòt, notes, nòt, 
account, kont, account, 
break, kraze, crush, kraze, 
audience, odyans, audience, 
dinner, dine, dine, 
vote, vote, 
debate, deba, debate, 
citizen, sitwayen ameriken, citizen, 
majority, majorite, majority, 
wind, van, van, 
mission, misyon, mission, 
customer, kliyan, customer, 
speech, diskou, speech, 
option, opsyon, options, opsyon, 
participant, patisipan, participant, 
forest, forè, forests, forè, 
video, videyo, video, 
senate, sena a, senate a, sena a, 
reform, refòm, reform, 
access, aksè, access, 
restaurant, restoran, restaurant, 
judge, jij, jij, 
relation, relasyon, relationship, relasyon, 
bird, zwazo, birds, zwazo yo, birds, 
opinion, opinyon, opinion, 
credit, kredi, credit, 
corner, kwen, corner, 
version, vèsyon, version, 
safety, sekirite, security, sekirite, 
neighborhood, katye, neighborhood, 
act, aji, act, 
troop , twoup , troops , twoup , 
income, revni, income, 
species, espès, species, 
track, tras, track, 
hope, espwa, hope, 
sky, syèl, sky, 
freedom, libète, freedom, 
plane, avyon, aircraft, avyon, 
object, objè, object, 
attitude, atitid, attitude, 
labor, travay, work, travay, 
concept, konsèp, concept, 
client, kliyan, customer, kliyan, 
